,title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published,0
66,Meet The Man Who Lives In An Old Boeing 727 For $517 A Month: 'It's Just A Happier Place To Live',https://www.benzinga.com/news/23/03/31442043/meet-the-man-who-lives-in-an-old-boeing-727-for-517-a-month-its-just-a-happier-place-to-live,"This story is part of a new series of features on the subject of success, Benzinga Inspire. Occasionally, people to have unconventional goals in life, and it can be inspiring to see someone pursue those dreams.",0.383385,Bullish,,0.0,Neutral,20230322T192956,"{'label': 'neutral', 'score': 0.8922003507614136}"
67,"After World Baseball Classic, Miami Airport Dreams Of Nonstop To Tokyo",https://www.forbes.com/sites/tedreed/2023/03/22/after-world-baseball-classic-miami-airport-dreams-of-nonstop-tokyo/,"The Japan national baseball team got a dreamlike win in the World Baseball Classic, The WBC also gave Miami International Airport new hope for an old dream - nonstop to Tokyo.",0.151211,Somewhat-Bullish,,0.07041,Neutral,20230322T174947,"{'label': 'positive', 'score': 0.5756732225418091}"
68,"Branson's Virgin Orbit restarts, shares rocket",https://www.foxbusiness.com/markets/bransons-virgin-orbit-restarts-shares-rocket,"Billionaire Richard Branson's Virgin Orbit is back in business after temporarily halting operations and furloughing employees, sending shares skyward. The company is initiating an incremental resumption of its operations beginning on Thursday to prepare for its next mission, the launch services ...",0.040515,Neutral,,0.0,Neutral,20230322T172902,"{'label': 'negative', 'score': 0.9090031981468201}"
69,FAA issues safety warning to airlines after series of high profile close calls this year between planes landing or taking off,https://www.businessinsider.com/faa-asking-airlines-be-more-vigilant-after-near-incidents-2023-3,FAA Asking Airlines to Be More Vigilant After Recent Near-Incidents - Business Insider ...,0.026588,Neutral,,-0.040677,Neutral,20230322T163904,"{'label': 'negative', 'score': 0.5106433629989624}"
70,FAA issues safety alert to airlines and pilots after 'concerning' near-miss incidents,https://www.foxbusiness.com/economy/faa-issues-safety-alert-airlines-pilots-concerning-near-miss-incidents,"The Federal Aviation Administration on Wednesday has issued a safety alert for airlines and pilots following a series of ""concerning"" near-miss incidents at American airports in recent months.",0.093223,Neutral,,-0.140056,Neutral,20230322T162108,"{'label': 'negative', 'score': 0.9497291445732117}"
71,Southwest flight comes within 200 feet of ambulance at Baltimore airport in another scary near-miss,https://www.foxbusiness.com/economy/close-call-southwest-flight-comes-within-200-ft-ambulance-baltimore-airport-another-scary-near-miss,"A Southwest Airlines jet had a distressing close call with an ambulance which had crossed the same runway at a Baltimore airport, coming within 200 feet of the plane just as it was in its takeoff roll.",0.01431,Neutral,,0.090981,Neutral,20230322T160654,"{'label': 'negative', 'score': 0.9117211103439331}"
72,Why Boeing Stock Is Falling Today - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/23/03/31459246/why-boeing-stock-is-falling-today,Boeing Co BA shares are trading lower Wednesday following the company's presentation at the Bank of America Global Industrials Conference. Comments from CFO Brian West appear to be weighing on the stock. What To Know: West spoke at a BofA conference Tuesday morning and touched on several ...,-0.110796,Neutral,,-0.329366,Somewhat-Bearish,20230322T152733,"{'label': 'negative', 'score': 0.9545741081237793}"
73,Bank ABC arranges landmark US$600 million Sukuk issuance for Air Lease Corporation  ( ALC ) ,https://www.prnewswire.com/news-releases/bank-abc-arranges-landmark-us600-million-sukuk-issuance-for-air-lease-corporation-alc-301778777.html,Bank ABC arranges landmark US$600 million Sukuk issuance for ... PR ...,0.322188,Somewhat-Bullish,,0.093229,Neutral,20230322T152200,"{'label': 'neutral', 'score': 0.8840456008911133}"
74,"Elon Musk, Jeff Bezos, Bill Gates and Other Billionaires Outrageously Lavish Purchases That Will Make Your Head Spin",https://www.benzinga.com/news/23/03/31458516/elon-musk-jeff-bezos-bill-gates-and-other-billionaires-outrageously-lavish-purchases-that-will-make,"Tech billionaires are known for their lavish lifestyles and extravagant spending habits. When you have more money than you could ever spend in a lifetime, it's not uncommon to splurge on some pretty outrageous things. These tech tycoons have spared no expense when it comes to living the high life.",0.104686,Neutral,,0.046984,Neutral,20230322T145550,"{'label': 'neutral', 'score': 0.8696699142456055}"
75,Stock Market Quiet As It Awaits Fed Decision; GameStop Sparks Meme Stock Rally,https://www.investors.com/market-trend/stock-market-today/stock-market-quiet-as-it-awaits-fed-decision-gamestop-sparks-meme-stock-rally/,Stock Market Quiet As It Awaits Fed Decision. GameStop Sparks ... Investor's Business Daily ...,-0.017208,Neutral,,-0.131544,Neutral,20230322T144245,"{'label': 'neutral', 'score': 0.8976015448570251}"
76,Boeing wins Japan Airlines order for 21 MAX jets -sources,https://www.reuters.com/business/aerospace-defense/boeing-wins-japan-airlines-order-21-max-jets-sources-2023-03-22/,Boeing wins Japan Airlines order for 21 MAX jets ...,-0.007209,Neutral,,-0.016158,Neutral,20230322T143134,"{'label': 'positive', 'score': 0.9369337558746338}"
77,Boeing Takes Additional Charges Related To KC-46 Quality Issue: Report - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/23/03/31456475/boeing-takes-additional-charges-related-to-kc-46-quality-issue-report,"Boeing Co BA will have to incur extra costs for the KC-46 tanker program as a result of a central fuel tank supplier quality issue. Boeing Chief Financial Officer Brian West did not disclose the precise value of the additional charges, Reuters reported.",-0.16578,Somewhat-Bearish,,-0.384774,Bearish,20230322T141931,"{'label': 'negative', 'score': 0.9302389025688171}"
78,One More Lap Around the Pylons -The Last Reno Air Races Are This Fall,https://www.forbes.com/sites/erictegler/2023/03/22/one-more-lap-around-the-pylonsthe-last-reno-air-races-are-this-fall/,"At the end of the annual Reno National Championship Air Races this September, a 60-year tradition of closed-course pylon air racing will end in northern Nevada and with it an invaluable piece of American tradition. The hope is that air racing may carry on elsewhere but it's a tough ask.",0.093648,Neutral,,0.000922,Neutral,20230322T130000,"{'label': 'neutral', 'score': 0.8715534806251526}"
79,How You Can Financially Thrive And Survive A Layoff,https://www.forbes.com/sites/winniesun/2023/03/22/how-you-can-financially-thrive-and-survive-a-layoff/,"Microsoft Corp, Amazon, Meta, Pepsi, Boeing, Disney and Goldman Sachs Group have cut thousands of jobs. The Silicon Valley Bank Collapse and other banking concerns bring more uncertainty to American employees.",0.031186,Neutral,,-0.049538,Neutral,20230322T123000,"{'label': 'negative', 'score': 0.9692832827568054}"
80,"NVIDIA To Rally Over 22%? Here Are 10 Other Analyst Forecasts For Wednesday - Krispy Kreme  ( NASDAQ:DNUT ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/23/03/31454815/nvidia-to-rally-over-22-here-are-10-other-analyst-forecasts-for-wednesday,"Oppenheimer cut the price target for Oncternal Therapeutics, Inc. ONCT from $14 to $9. Oppenheimer analyst Hartaj Singh maintained an Outperform rating. Oncternal Therapeutics shares fell 7.1% to close at $0.6311 on Tuesday. B. Riley Securities cut the price target for Zumiez Inc.",0.212331,Somewhat-Bullish,,-0.292498,Somewhat-Bearish,20230322T122449,"{'label': 'negative', 'score': 0.9543240666389465}"
81,"Stocks making the biggest moves premarket: GameStop, Luminar Technologies, Virgin Orbit & more",https://www.cnbc.com/2023/03/22/stocks-making-the-biggest-moves-premarket-gme-lazr-vorb.html,"Shares of Richard Branson's Virgin Orbit Holdings soared on a report it is nearing a $200 million investment deal, rescuing it from potential bankruptcy.",-0.08114,Neutral,,-0.252909,Somewhat-Bearish,20230322T121416,"{'label': 'positive', 'score': 0.9151310324668884}"
82,Northrop  ( NOC )  Wins $50M Deal to Support E-2D Hawkeye Aircraft,https://www.zacks.com/stock/news/2068976/northrop-noc-wins-50m-deal-to-support-e-2d-hawkeye-aircraft,Northrop (NOC) is set to provide non-recurring engineering and product support for production of the 11th lot of E-2D Hawkeye aircraft.,0.293286,Somewhat-Bullish,,0.128967,Neutral,20230322T120800,"{'label': 'neutral', 'score': 0.7088285088539124}"
83,Boeing to take charges on KC-46 tanker over quality issue -finance chief,https://www.reuters.com/business/aerospace-defense/boeing-take-charges-kc-46-tanker-over-quality-issue-finance-chief-2023-03-22/,Boeing to take charges on KC-46 tanker over quality issue -finance ... ...,-0.19519,Somewhat-Bearish,,-0.393543,Bearish,20230322T114000,"{'label': 'negative', 'score': 0.8177541494369507}"
84,Boeing's pioneering flight plan for green fuel jets | FT Rethink,https://www.ft.com/video/bba54a67-9bb3-4a4d-86e5-d5fa97bde4d1,"You can enable subtitles ( captions ) in the video player Aviation is under pressure to go green, which is why I've come to Seattle to find out more about sustainable aviation fuel, or SAF, which uses feedstocks such as cooking oil to reduce emissions by up to 80 per cent. Hi, Sheila.",0.084533,Neutral,,-0.03233,Neutral,20230322T050101,"{'label': 'neutral', 'score': 0.8468881845474243}"
85,US companies including Netflix and Boeing join 'biggest' business mission to Vietnam | Business,https://www.cnn.com/2023/03/21/business/us-asean-business-council-vietnam-intl-hnk/index.html,US companies including Netflix and Boeing join 'biggest' business mission to Vietnam ...,0.104038,Neutral,,0.201603,Somewhat-Bullish,20230322T011200,"{'label': 'positive', 'score': 0.8377091288566589}"
86,Boeing  ( BA )  Stock Sinks As Market Gains: What You Should Know,https://www.zacks.com/stock/news/2068720/boeing-ba-stock-sinks-as-market-gains-what-you-should-know,"Boeing (BA) closed the most recent trading day at $204.70, moving -0.03% from the previous trading session.",0.152229,Somewhat-Bullish,,0.265588,Somewhat-Bullish,20230321T214521,"{'label': 'positive', 'score': 0.6290239691734314}"
87,"UK's Gatwick airport expects 135,000 passengers a year with AI starting direct flights | The Financial Express",https://www.financialexpress.com/infrastructure/airlines-aviation/uks-gatwick-airport-expects-135000-passengers-a-year-with-ai-starting-direct-flights/3018115/,UK's Gatwick airport expects 135000 passengers a year with AI ... The Financial Express ...,0.048604,Neutral,,0.081589,Neutral,20230321T211500,"{'label': 'positive', 'score': 0.7486426830291748}"
88,Technology stocks like Microsoft and Apple are outperforming the S&P 500 by the widest margin in years,https://www.marketwatch.com/story/technology-stocks-like-microsoft-and-apple-are-outperforming-the-s-p-500-by-the-widest-margin-in-years-a8d384b7,"Megacap technology stocks like Amazon.com Inc., Microsoft Corp. and Apple Inc. have outperformed the broader market by the widest margin in years following the collapse of Silicon Valley Bank and two other U.S. lenders.",0.185488,Somewhat-Bullish,,0.31234,Somewhat-Bullish,20230321T191600,"{'label': 'positive', 'score': 0.7248917818069458}"
89,Tesla stock now blue-chip after credit upgrade,https://www.foxbusiness.com/markets/tesla-stock-blue-chip-credit-upgrade,Tesla is now a blue-chip stock. Moody's Investors Service assigned a 'Baa3' long-term issuer rating on Monday to the electric vehicle and clean energy company. The bond ratings agency also withdrew the company's 'Ba1' corporate family rating.,0.109004,Neutral,,0.295227,Somewhat-Bullish,20230321T191438,"{'label': 'negative', 'score': 0.5708968043327332}"
90,"India may require 31,000 pilots in next 20 years: Boeing | The Financial Express",https://www.financialexpress.com/industry/india-may-require-31000-pilots-in-next-20-years-boeing/3018041/,India may require 31000 pilots in next 20 years: Boeing The Financial Express ...,0.134209,Neutral,,0.213472,Somewhat-Bullish,20230321T170407,"{'label': 'neutral', 'score': 0.8669601678848267}"
91,"India likely to require 31,000 pilots in next 20 years, says Boeing",https://www.business-standard.com/article/companies/india-may-require-31-000-pilots-in-next-20-years-us-aircraft-maker-boeing-123032100929_1.html,"US aircraft maker Boeing has said India may require 31,000 pilots and some 26,000 mechanics over the next 20 years amid the growing order book of the aircraft original equipment manufacturers. Speaking on the sidelines of a CII event here, Boeing India President Salil Gupte also said the South ...",0.131773,Neutral,,0.208569,Somewhat-Bullish,20230321T125100,"{'label': 'positive', 'score': 0.5387031435966492}"
92,It took a progressive Virginia suburb 8 years to let developers build apartments instead of single-family houses. It shows how hard it is to build middle-class housing in the US.,https://www.businessinsider.com/arlington-virginia-missing-middle-affordable-housing-apartments-density-zoning-2023-3,Arlington Took 8 Years to Let Developers Build Apartments on ... - Business Insider ...,0.038466,Neutral,,0.12676,Neutral,20230321T093000,"{'label': 'neutral', 'score': 0.9047016501426697}"
93,"IndiGo has enough jets to fuel growth, intensify competition this decade, says CEO | The Financial Express",https://www.financialexpress.com/industry/indigo-has-enough-jets-to-fuel-growth-intensify-competition-this-decade-says-ceo/3017252/,"IndiGo has enough jets to fuel growth, intensify competition this ... The Financial Express ...",0.128934,Neutral,,0.111358,Neutral,20230321T061506,"{'label': 'positive', 'score': 0.7419117093086243}"
94,1 Number Shows Why Boeing Stock Is Struggling to Gain Altitude,https://www.fool.com/investing/2023/03/20/1-number-shows-why-boeing-stock-is-struggling-to-g/,Investors should look past year-over-year comparisons when evaluating Boeing's revenue growth.,0.094054,Neutral,,0.212699,Somewhat-Bullish,20230321T025432,"{'label': 'neutral', 'score': 0.7319480776786804}"
